"id","kode_divisi","tanggal","jenis","no_bukti","no_invoice","kode_coa","kode_nasabah","kode_customer","kode_sumberdaya","kode_spk","kode_tahap","kode_faktur","kode_alat","volume","keterangan","dk","rupiah","no_bapb","no_bpm","id_ap_payment","id_ar_receive","id_cashbook","id_unitprice","id_rik_tahap","kode_bank","kode_modul","bukti_potong","kode_batch","tr_level","no_terbit","posted_by","posted_date",
"106334","V","2016-04-01","M","280081/04/M/16","","21411","A230","","","5WGA05","","","","0","280390/03/M/16, 23 MAR'16","D","8100000","","","","","","","","","GL","","0","PROYEK","280390/03/M/16","","0000-00-00 00:00:00",
"106335","V","2016-04-01","M","280081/04/M/16","","21411","A230","","","5WGA05","","","","0","280412/03/M/16, 25 MAR'16","D","17010000","","","","","","","","","GL","","0","PROYEK","280412/03/M/16","","0000-00-00 00:00:00",
"106336","V","2016-04-01","M","280082/04/M/16","","21111","A230","","","5WGA05","","010.000.16.81985691","","0","ADHIMIX P, 31 MAR'16","K","4500000","","","","","","","","","GL","","0","PROYEK","280082/04/M/16","","0000-00-00 00:00:00",
"106337","V","2016-04-01","M","280082/04/M/16","","21411","A230","","","5WGA05","","","","0","280360/03/M/16, 22 MAR'16","D","4500000","","","","","","","","","GL","","0","PROYEK","280360/03/M/16","","0000-00-00 00:00:00",
"106338","V","2016-04-01","M","280083/04/M/16","","21111","AM70","","","5WGA05","","010.001.16.03608958","","0","ANUGERAH MORTAR A, 25 MAR'16","K","18270400","","","","","","","","","GL","","0","PROYEK","280083/04/M/16","","0000-00-00 00:00:00",
"106339","V","2016-04-01","M","280083/04/M/16","","21411","AM70","","","5WGA05","","","","0","280052/03/M/16, 03 FEB'16","D","18270400","","","","","","","","","GL","","0","PROYEK","280052/03/M/16","","0000-00-00 00:00:00",
"106340","V","2016-04-01","M","280084/04/M/16","","21112","R060","","","5WGA05","","","","0","RADIANCE, 01 APR'16","K","939225","","","","","","","","","GL","","0","PROYEK","280084/04/M/16","","0000-00-00 00:00:00",
"106341","V","2016-04-01","M","280084/04/M/16","","48121","R060","","ZA2102","5WGA05","481211","","","0","PEMAK MESIN FOTO COPY","D","939225","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106342","V","2016-04-02","B","280201/04/B/16","","11121","O310","","","5WGA05","GBM071","","","0","BL 471577 MANDOR OMAN","K","8260500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106343","V","2016-04-02","B","280201/04/B/16","","11121","O310","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR OMAN","D","68130","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106344","V","2016-04-02","B","280201/04/B/16","","21113","O310","","","5WGA05","","","","0","280014/04/M/16, 31 MAR'16","D","8260500","","","","","","","","","GL","","0","PROYEK","280014/04/M/16","","0000-00-00 00:00:00",
"106345","V","2016-04-02","B","280201/04/B/16","","21121","O310","","","5WGA05","","","","0","PPH PSL 21 MANDOR OMAN","K","68130","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106346","V","2016-04-02","M","280201/04/M/16","","21411","SDF0","","","5WGA05","","","","0","SINAR TERANG, 02 APR'16","K","2030500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106347","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","ATT001","5WGA05","100400","","","6","SIKAT INJUK","D","45000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106348","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","ATT001","5WGA05","100400","","","6","KUAS","D","72000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106349","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","10","SAPU LIDI GAGANG","D","150000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106350","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","5","PENGKI SAMPAH","D","62500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106351","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","ATT009","5WGA05","100400","","","10","PLASTIK SAMPAH","D","350000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106352","V","2016-04-02","M","280201/04/M/16","","41111","HGMN","","AECA10","5WGA05","400200","","","10","GERINDA","D","1300000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106353","V","2016-04-02","M","280201/04/M/16","","48132","HGMN","","ZA3203","5WGA05","481321","","","6","EMBER COR","D","51000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106354","V","2016-04-02","B","280202/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","21150000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106355","V","2016-04-02","B","280202/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","103483","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106356","V","2016-04-02","B","280202/04/B/16","","21113","MG40","","","5WGA05","","","","0","280005/04/M/16, 31 MAR'16","D","21150000","","","","","","","","","GL","","0","PROYEK","280005/04/M/16","","0000-00-00 00:00:00",
"106357","V","2016-04-02","B","280202/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","103483","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106358","V","2016-04-02","M","280202/04/M/16","","11411","SFT0","","AECA02","5WGA05","400200","","","200","PHENOLIC FILM 15 MMM","D","55000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106359","V","2016-04-02","M","280202/04/M/16","","21411","SFT0","","","5WGA05","","","","0","SUPRAJAYA 2001, 02 APR'16","K","55000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106360","V","2016-04-02","B","280203/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","4760000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106361","V","2016-04-02","B","280203/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","62400","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106362","V","2016-04-02","B","280203/04/B/16","","21113","MG40","","","5WGA05","","","","0","280006/04/M/16, 31 MAR'16","D","4760000","","","","","","","","","GL","","0","PROYEK","280006/04/M/16","","0000-00-00 00:00:00",
"106363","V","2016-04-02","B","280203/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","62400","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106364","V","2016-04-02","M","280203/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 02 APR'16","K","33915000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106365","V","2016-04-02","M","280203/04/M/16","","41111","A230","","ACQA06","5WGA05","300100","","","21","BETON K-450","D","17010000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106366","V","2016-04-02","M","280203/04/M/16","","41111","A230","","ACQA04","5WGA05","300100","","","23","BETON K-350","D","16905000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106367","V","2016-04-02","B","280204/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","5821183","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106368","V","2016-04-02","B","280204/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","26171","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106369","V","2016-04-02","B","280204/04/B/16","","21113","MG40","","","5WGA05","","","","0","280007/04/M/16, 31 MAR'16","D","5821183","","","","","","","","","GL","","0","PROYEK","280007/04/M/16","","0000-00-00 00:00:00",
"106370","V","2016-04-02","B","280204/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","26171","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106371","V","2016-04-02","B","280205/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","17402227","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106372","V","2016-04-02","B","280205/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","84120","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106373","V","2016-04-02","B","280205/04/B/16","","21113","MG40","","","5WGA05","","","","0","280008/04/M/16, 31 MAR'16","D","17402227","","","","","","","","","GL","","0","PROYEK","280008/04/M/16","","0000-00-00 00:00:00",
"106374","V","2016-04-02","B","280205/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","84120","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106375","V","2016-04-02","B","280206/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","2052165","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106376","V","2016-04-02","B","280206/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","4930","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106377","V","2016-04-02","B","280206/04/B/16","","21113","MG40","","","5WGA05","","","","0","280009/04/M/16, 31 MAR'16","D","2052165","","","","","","","","","GL","","0","PROYEK","280009/04/M/16","","0000-00-00 00:00:00",
"106378","V","2016-04-02","B","280206/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","4930","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106379","V","2016-04-02","B","280207/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","1664581","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106380","V","2016-04-02","B","280207/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","2075","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106381","V","2016-04-02","B","280207/04/B/16","","21113","MG40","","","5WGA05","","","","0","280010/04/M/16, 31 MAR'16","D","1664581","","","","","","","","","GL","","0","PROYEK","280010/04/M/16","","0000-00-00 00:00:00",
"106382","V","2016-04-02","B","280207/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","2075","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106383","V","2016-04-02","B","280208/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","9117912","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106384","V","2016-04-02","B","280208/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","73075","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106385","V","2016-04-02","B","280208/04/B/16","","21113","MG40","","","5WGA05","","","","0","280011/04/M/16, 31 MAR'16","D","9117912","","","","","","","","","GL","","0","PROYEK","280011/04/M/16","","0000-00-00 00:00:00",
"106386","V","2016-04-02","B","280208/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","73075","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106387","V","2016-04-02","B","280209/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","2548240","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106388","V","2016-04-02","B","280209/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","11894","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106389","V","2016-04-02","B","280209/04/B/16","","21113","MG40","","","5WGA05","","","","0","280012/04/M/16, 31 MAR'16","D","2548240","","","","","","","","","GL","","0","PROYEK","280012/04/M/16","","0000-00-00 00:00:00",
"106390","V","2016-04-02","B","280209/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","11894","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106391","V","2016-04-02","B","280210/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","BL 471578 MANDOR NUR KHOLIS","K","27260319","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106392","V","2016-04-02","B","280210/04/B/16","","11121","MG40","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR NUR KHOLIS","D","113385","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106393","V","2016-04-02","B","280210/04/B/16","","21113","MG40","","","5WGA05","","","","0","280013/04/M/16, 31 MAR'16","D","27260319","","","","","","","","","GL","","0","PROYEK","280013/04/M/16","","0000-00-00 00:00:00",
"106394","V","2016-04-02","B","280210/04/B/16","","21121","MG40","","","5WGA05","","","","0","PPH PSL 21 MANDOR NUR KHOLIS","K","113385","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106395","V","2016-04-03","M","280301/04/M/16","","21411","A230","","","5WGA05","","","","0","ADHIMIX P, 03 APR'16","K","8100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106396","V","2016-04-03","M","280301/04/M/16","","41111","A230","","ACQA06","5WGA05","300100","","","10","BETON K-450","D","8100000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106399","V","2016-04-04","B","280401/04/B/16","","11121","AGK0","","","5WGA05","GBM071","","","0","BL 471582 MANDOR AGUS S","K","1170000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106400","V","2016-04-04","B","280401/04/B/16","","11121","AGK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR AGUS S","D","4500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106401","V","2016-04-04","B","280401/04/B/16","","21113","AGK0","","","5WGA05","","","","0","280001/04/M/16, 31 MAR'16","D","1170000","","","","","","","","","GL","","0","PROYEK","280001/04/M/16","","0000-00-00 00:00:00",
"106402","V","2016-04-04","B","280401/04/B/16","","21121","AGK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR AGUS S","K","4500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106403","V","2016-04-04","M","280401/04/M/16","","21411","N760","","","5WGA05","","","","0","DAYA MITRA INTI, 04 APR'16","K","1200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106404","V","2016-04-04","M","280401/04/M/16","","41111","N760","","CCD007","5WGA05","400300","","","10","CONBEXTRA GP","D","1200000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106405","V","2016-04-04","B","280402/04/B/16","","11121","AGK0","","","5WGA05","GBM071","","","0","BL 471582 MANDOR AGUS S","K","3770000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106406","V","2016-04-04","B","280402/04/B/16","","11121","AGK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR AGUS S","D","58200","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106407","V","2016-04-04","B","280402/04/B/16","","21113","AGK0","","","5WGA05","","","","0","280002/04/M/16, 31 MAR'16","D","3770000","","","","","","","","","GL","","0","PROYEK","280002/04/M/16","","0000-00-00 00:00:00",
"106408","V","2016-04-04","B","280402/04/B/16","","21121","AGK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR AGUS S","K","58200","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106409","V","2016-04-04","M","280402/04/M/16","","21411","PAI0","","","5WGA05","","","","0","PIONIR BETON I, 04 APR'16","K","59995000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106410","V","2016-04-04","M","280402/04/M/16","","41111","PAI0","","ACQA03","5WGA05","300100","","","85","BETON K-300","D","59995000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106411","V","2016-04-04","K","280403/04/K/16","","11111","WAK0","","","5WGA05","","","","0","MANDOR WARSITO","K","30000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106412","V","2016-04-04","K","280403/04/K/16","","21113","WAK0","","","5WGA05","","","","0","280029/04/M/16, 31 MAR'16","D","30000000","","","","","","","","","GL","","0","PROYEK","280029/04/M/16","","0000-00-00 00:00:00",
"106413","V","2016-04-04","B","280404/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","337454","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106414","V","2016-04-04","B","280404/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","121912","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106415","V","2016-04-04","B","280404/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280029/04/M/16, 31 MAR'16","D","337454","","","","","","","","","GL","","0","PROYEK","280029/04/M/16","","0000-00-00 00:00:00",
"106416","V","2016-04-04","B","280404/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","121912","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106417","V","2016-04-04","K","280405/04/K/16","","11111","WAK0","","","5WGA05","","","","0","MANDOR WARSITO","K","20000000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106418","V","2016-04-04","K","280405/04/K/16","","21113","WAK0","","","5WGA05","","","","0","280030/04/M/16, 31 MAR'16","D","20000000","","","","","","","","","GL","","0","PROYEK","280030/04/M/16","","0000-00-00 00:00:00",
"106419","V","2016-04-04","B","280406/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","3816950","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106420","V","2016-04-04","B","280406/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","115008","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106421","V","2016-04-04","B","280406/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280030/04/M/16, 31 MAR'16","D","3816950","","","","","","","","","GL","","0","PROYEK","280030/04/M/16","","0000-00-00 00:00:00",
"106422","V","2016-04-04","B","280406/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","115008","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106423","V","2016-04-04","B","280407/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","17989989","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106424","V","2016-04-04","B","280407/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","95699","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106425","V","2016-04-04","B","280407/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280031/04/M/16, 31 MAR'16","D","17989989","","","","","","","","","GL","","0","PROYEK","280031/04/M/16","","0000-00-00 00:00:00",
"106426","V","2016-04-04","B","280407/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","95699","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106427","V","2016-04-04","B","280408/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","4519328","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106428","V","2016-04-04","B","280408/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","60860","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106429","V","2016-04-04","B","280408/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280032/04/M/16, 31 MAR'16","D","4519328","","","","","","","","","GL","","0","PROYEK","280032/04/M/16","","0000-00-00 00:00:00",
"106430","V","2016-04-04","B","280408/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","60860","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106431","V","2016-04-04","B","280409/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","1500000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106432","V","2016-04-04","B","280409/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","30000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106433","V","2016-04-04","B","280409/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280033/04/M/16, 31 MAR'16","D","1500000","","","","","","","","","GL","","0","PROYEK","280033/04/M/16","","0000-00-00 00:00:00",
"106434","V","2016-04-04","B","280409/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","30000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106435","V","2016-04-04","B","280410/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 471580 MANDOR WARSITO","K","6183706","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106436","V","2016-04-04","B","280410/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","63822","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106437","V","2016-04-04","B","280410/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280034/04/M/16, 31 MAR'16","D","6183706","","","","","","","","","GL","","0","PROYEK","280034/04/M/16","","0000-00-00 00:00:00",
"106438","V","2016-04-04","B","280410/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","63822","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106439","V","2016-04-04","B","280411/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","BL 470580 MANDOR WARSITO","K","6015997","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106440","V","2016-04-04","B","280411/04/B/16","","11121","WAK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR WARSITO","D","58560","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106441","V","2016-04-04","B","280411/04/B/16","","21113","WAK0","","","5WGA05","","","","0","280036/04/M/16, 31 MAR'16","D","6015997","","","","","","","","","GL","","0","PROYEK","280036/04/M/16","","0000-00-00 00:00:00",
"106442","V","2016-04-04","B","280411/04/B/16","","21121","WAK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR WARSITO","K","58560","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106443","V","2016-04-04","B","280412/04/B/16","","11121","MFK0","","","5WGA05","GBM071","","","0","BL 471584 MANDOR MUJI S","K","4227500","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106444","V","2016-04-04","B","280412/04/B/16","","11121","MFK0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR MUJI S","D","60900","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106445","V","2016-04-04","B","280412/04/B/16","","21113","MFK0","","","5WGA05","","","","0","280036/04/M/16, 31 MAR'16","D","4227500","","","","","","","","","GL","","0","PROYEK","280036/04/M/16","","0000-00-00 00:00:00",
"106446","V","2016-04-04","B","280412/04/B/16","","21121","MFK0","","","5WGA05","","","","0","PPH PSL 21 MANDOR MUJI S","K","60900","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106447","V","2016-04-04","B","280413/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","BL 471579 MANDOR DONAL","K","24245140","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106448","V","2016-04-04","B","280413/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR DONAL","D","109206","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106449","V","2016-04-04","B","280413/04/B/16","","21113","IDH0","","","5WGA05","","","","0","280038/04/M/16, 31 MAR'16","D","24245140","","","","","","","","","GL","","0","PROYEK","280038/04/M/16","","0000-00-00 00:00:00",
"106450","V","2016-04-04","B","280413/04/B/16","","21121","IDH0","","","5WGA05","","","","0","PPH PSL 21 MANDOR DONAL","K","109206","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106451","V","2016-04-04","B","280414/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","BL 471579 MANDOR DONAL","K","28750000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106452","V","2016-04-04","B","280414/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR DONAL","D","116991","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106453","V","2016-04-04","B","280414/04/B/16","","21113","IDH0","","","5WGA05","","","","0","280039/04/M/16, 31 MAR'16","D","28750000","","","","","","","","","GL","","0","PROYEK","280039/04/M/16","","0000-00-00 00:00:00",
"106454","V","2016-04-04","B","280414/04/B/16","","21121","IDH0","","","5WGA05","","","","0","PPH PSL 21 MANDOR DONAL","K","116991","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106455","V","2016-04-04","B","280415/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","BL 471579 MANDOR DONAL","K","2160000","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106456","V","2016-04-04","B","280415/04/B/16","","11121","IDH0","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR DONAL","D","30600","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106457","V","2016-04-04","B","280415/04/B/16","","21113","IDH0","","","5WGA05","","","","0","280039/04/M/16, 31 MAR'16","D","2160000","","","","","","","","","GL","","0","PROYEK","280039/04/M/16","","0000-00-00 00:00:00",
"106458","V","2016-04-04","B","280415/04/B/16","","21121","IDH0","","","5WGA05","","","","0","PPH PSL 21 MANDOR DONAL","K","30600","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106459","V","2016-04-04","B","280416/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","BL 471585 MANDOR SIUD","K","15501552","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
"106460","V","2016-04-04","B","280416/04/B/16","","11121","N760","","","5WGA05","GBM071","","","0","PPH PSL 21 MANDOR SIUD","D","87682","","","","","","","","","GL","","0","PROYEK","","","0000-00-00 00:00:00",
